Date,Year,Month,Day,Hour,Microsite,Rep,Temp,RH
2014/1/24,2014,1,24,23,Open,5,8.17,45.909
2014/1/25,2014,1,25,24,Open,5,7.895,43.238
2014/1/25,2014,1,25,1,Open,5,7.619,46.524
2014/1/25,2014,1,25,2,Open,5,6.914,48.619
2014/1/25,2014,1,25,3,Open,5,7.494,46.446
2014/1/25,2014,1,25,4,Open,5,7.745,46.571
2014/1/25,2014,1,25,5,Open,5,8.295,44.074
2014/1/25,2014,1,25,6,Open,5,8.27,42.297
2014/1/25,2014,1,25,7,Open,5,7.619,40.755
2014/1/25,2014,1,25,8,Open,5,8.344,39.773
2014/1/25,2014,1,25,9,Open,5,9.928,40.818
2014/1/25,2014,1,25,10,Open,5,21.748,26.224
2014/1/25,2014,1,25,11,Open,5,26.818,21.624
2014/1/25,2014,1,25,12,Open,5,28.99,19.786
2014/1/25,2014,1,25,13,Open,5,29.89,20.026
2014/1/25,2014,1,25,14,Open,5,27.161,21.498
2014/1/25,2014,1,25,15,Open,5,20.603,26.71
2014/1/25,2014,1,25,16,Open,5,18.081,29.405
2014/1/25,2014,1,25,17,Open,5,13.257,34.536
2014/1/25,2014,1,25,18,Open,5,7.67,35.924
2014/1/25,2014,1,25,19,Open,5,5.642,41.711
2014/1/25,2014,1,25,20,Open,5,4.714,45.758
2014/1/25,2014,1,25,21,Open,5,4.037,46.319
2014/1/25,2014,1,25,22,Open,5,3.854,47.153
2014/1/25,2014,1,25,23,Open,5,3.221,46.339
2014/1/26,2014,1,26,24,Open,5,3.063,47.416
2014/1/26,2014,1,26,1,Open,5,2.343,46.958
2014/1/26,2014,1,26,2,Open,5,2.85,47.783
2014/1/26,2014,1,26,3,Open,5,2.85,48.659
2014/1/26,2014,1,26,4,Open,5,4.714,46.313
2014/1/26,2014,1,26,5,Open,5,7.419,39.222
2014/1/26,2014,1,26,6,Open,5,6.94,41.318
2014/1/26,2014,1,26,7,Open,5,6.712,42.625
2014/1/26,2014,1,26,8,Open,5,8.891,36.967
2014/1/26,2014,1,26,9,Open,5,12.098,33.283
2014/1/26,2014,1,26,10,Open,5,16.606,28.028
2014/1/26,2014,1,26,11,Open,5,17.296,25.967
2014/1/26,2014,1,26,12,Open,5,20.317,25.762
2014/1/26,2014,1,26,13,Open,5,23.593,21.495
2014/1/26,2014,1,26,14,Open,5,26.353,20.337
2014/1/26,2014,1,26,15,Open,5,19.246,26.68
2014/1/26,2014,1,26,16,Open,5,17.653,30.484
2014/1/26,2014,1,26,17,Open,5,13.93,33.722
2014/1/26,2014,1,26,18,Open,5,9.262,38.835
2014/1/26,2014,1,26,19,Open,5,8.792,41.431
2014/1/26,2014,1,26,20,Open,5,8.469,42.766
2014/1/26,2014,1,26,21,Open,5,6.839,45.619
2014/1/26,2014,1,26,22,Open,5,3.564,52.247
2014/1/26,2014,1,26,23,Open,5,3.142,54.063
2014/1/27,2014,1,27,24,Open,5,3.722,54.789
2014/1/27,2014,1,27,1,Open,5,4.947,53.065
2014/1/27,2014,1,27,2,Open,5,4.063,55.71
2014/1/27,2014,1,27,3,Open,5,4.376,57.312
2014/1/27,2014,1,27,4,Open,5,4.662,58.698
2014/1/27,2014,1,27,5,Open,5,1.913,64.646
2014/1/27,2014,1,27,6,Open,5,0.989,62.346
2014/1/27,2014,1,27,7,Open,5,1.832,63.172
2014/1/27,2014,1,27,8,Open,5,4.844,57.328
2014/1/27,2014,1,27,9,Open,5,15.652,39.114
2014/1/27,2014,1,27,10,Open,5,21.127,32.103
2014/1/27,2014,1,27,11,Open,5,23.809,28.202
2014/1/27,2014,1,27,12,Open,5,28.444,25.26
2014/1/27,2014,1,27,13,Open,5,26.573,26.29
2014/1/27,2014,1,27,14,Open,5,22.489,31.487
2014/1/27,2014,1,27,15,Open,5,18.913,33.152
2014/1/27,2014,1,27,16,Open,5,17.368,34.584
2014/1/27,2014,1,27,17,Open,5,13.738,39.67
2014/1/27,2014,1,27,18,Open,5,11.053,45.29
2014/1/27,2014,1,27,19,Open,5,10.443,47.565
2014/1/27,2014,1,27,20,Open,5,9.903,45.747
2014/1/27,2014,1,27,21,Open,5,9.829,49.033
2014/1/27,2014,1,27,22,Open,5,7.041,51.124
2014/1/27,2014,1,27,23,Open,5,7.343,49.256
2014/1/28,2014,1,28,24,Open,5,6.813,52.47
2014/1/28,2014,1,28,1,Open,5,8.22,51.528
2014/1/28,2014,1,28,2,Open,5,6.458,56.393
2014/1/28,2014,1,28,3,Open,5,5.308,57.916
2014/1/28,2014,1,28,4,Open,5,4.662,58.669
2014/1/28,2014,1,28,5,Open,5,5.024,59.86
2014/1/28,2014,1,28,6,Open,5,5.282,61.418
2014/1/28,2014,1,28,7,Open,5,5.411,60.261
2014/1/28,2014,1,28,8,Open,5,10.173,50.184
2014/1/28,2014,1,28,9,Open,5,14.697,44.42
2014/1/28,2014,1,28,10,Open,5,22.178,35.31
2014/1/28,2014,1,28,11,Open,5,26.378,31.855
2014/1/28,2014,1,28,12,Open,5,28.221,29.659
2014/1/28,2014,1,28,13,Open,5,28.419,31.674
2014/1/28,2014,1,28,14,Open,5,28.196,32.542
2014/1/28,2014,1,28,15,Open,5,22.393,38.572
2014/1/28,2014,1,28,16,Open,5,18.652,45.309
2014/1/28,2014,1,28,17,Open,5,14.768,53.383
2014/1/28,2014,1,28,18,Open,5,11.224,60.524
2014/1/28,2014,1,28,19,Open,5,10.345,65.458
2014/1/28,2014,1,28,20,Open,5,9.336,68.041
2014/1/28,2014,1,28,21,Open,5,7.745,71.931
2014/1/28,2014,1,28,22,Open,5,6.864,72.767
2014/1/28,2014,1,28,23,Open,5,6.458,78.623
2014/1/29,2014,1,29,24,Open,5,6.408,77.04
2014/1/29,2014,1,29,1,Open,5,8.07,77.121
2014/1/29,2014,1,29,2,Open,5,9.139,82.932
2014/1/29,2014,1,29,3,Open,5,11.248,82.556
2014/1/29,2014,1,29,4,Open,5,11.613,79.304
2014/1/29,2014,1,29,5,Open,5,11.248,80.191
2014/1/29,2014,1,29,6,Open,5,11.783,79.017
2014/1/29,2014,1,29,7,Open,5,12.292,79.726
2014/1/29,2014,1,29,8,Open,5,13.353,78.246
2014/1/29,2014,1,29,9,Open,5,16.058,72.549
2014/1/29,2014,1,29,10,Open,5,24.243,53.873
2014/1/29,2014,1,29,11,Open,5,25.574,51.038
2014/1/29,2014,1,29,12,Open,5,29.941,42.182
2014/1/29,2014,1,29,13,Open,5,30.824,40.293
2014/1/29,2014,1,29,14,Open,5,26.28,46.185
2014/1/29,2014,1,29,15,Open,5,20.698,58.714
2014/1/29,2014,1,29,16,Open,5,19.08,62.206
2014/1/29,2014,1,29,17,Open,5,16.249,70.277
2014/1/29,2014,1,29,18,Open,5,14.577,76.089
2014/1/29,2014,1,29,19,Open,5,13.882,77.722
2014/1/29,2014,1,29,20,Open,5,13.353,75.708
2014/1/29,2014,1,29,21,Open,5,12.606,78.214
2014/1/29,2014,1,29,22,Open,5,11.346,79.767
2014/1/29,2014,1,29,23,Open,5,9.952,80.663
2014/1/30,2014,1,30,24,Open,5,8.941,89.377
2014/1/30,2014,1,30,1,Open,5,8.792,90.613
2014/1/30,2014,1,30,2,Open,5,10.394,90.455
2014/1/30,2014,1,30,3,Open,5,11.807,88.48
2014/1/30,2014,1,30,4,Open,5,10.932,89.435
2014/1/30,2014,1,30,5,Open,5,10.173,91.821
2014/1/30,2014,1,30,6,Open,5,9.46,92.044
2014/1/30,2014,1,30,7,Open,5,8.519,92.203
2014/1/30,2014,1,30,8,Open,5,8.319,92.597
2014/1/30,2014,1,30,9,Open,5,9.78,92.258
2014/1/30,2014,1,30,10,Open,5,12.678,88.1
2014/1/30,2014,1,30,11,Open,5,15.294,84.719
2014/1/30,2014,1,30,12,Open,5,13.81,82.164
2014/1/30,2014,1,30,13,Open,5,12.678,76.702
2014/1/30,2014,1,30,14,Open,5,17.986,62.873
2014/1/30,2014,1,30,15,Open,5,14.05,72.641
2014/1/30,2014,1,30,16,Open,5,14.601,68.267
2014/1/30,2014,1,30,17,Open,5,11.248,71.192
2014/1/30,2014,1,30,18,Open,5,7.594,83.632
2014/1/30,2014,1,30,19,Open,5,6.382,87.445
2014/1/30,2014,1,30,20,Open,5,6.839,81.168
2014/1/30,2014,1,30,21,Open,5,6.889,79.01
2014/1/30,2014,1,30,22,Open,5,6.864,81.221
2014/1/30,2014,1,30,23,Open,5,6.56,79.326
2014/1/31,2014,1,31,24,Open,5,6.102,82.512
2014/1/31,2014,1,31,1,Open,5,6.153,81.842
2014/1/31,2014,1,31,2,Open,5,5.847,83.916
2014/1/31,2014,1,31,3,Open,5,5.847,82.803
2014/1/31,2014,1,31,4,Open,5,4.999,90.53
2014/1/31,2014,1,31,5,Open,5,4.818,91.832
2014/1/31,2014,1,31,6,Open,5,3.301,91.965
2014/1/31,2014,1,31,7,Open,5,2.823,92.206
2014/1/31,2014,1,31,8,Open,5,5.231,86.936
2014/1/31,2014,1,31,9,Open,5,9.608,79.583
2014/1/31,2014,1,31,10,Open,5,13.546,67.91
2014/1/31,2014,1,31,11,Open,5,16.082,55.395
2014/1/31,2014,1,31,12,Open,5,18.176,48.169
2014/1/31,2014,1,31,13,Open,5,19.46,49.096
2014/1/31,2014,1,31,14,Open,5,20.079,45.479
2014/1/31,2014,1,31,15,Open,5,13.04,47.268
2014/1/31,2014,1,31,16,Open,5,11.053,48.761
2014/1/31,2014,1,31,17,Open,5,7.695,48.507
2014/1/31,2014,1,31,18,Open,5,4.506,61.817
2014/1/31,2014,1,31,19,Open,5,3.617,62.248
2014/1/31,2014,1,31,20,Open,5,2.503,67.89
2014/1/31,2014,1,31,21,Open,5,2.797,66.809
2014/1/31,2014,1,31,22,Open,5,2.557,65.62
2014/1/31,2014,1,31,23,Open,5,1.913,69.213
2014/1/2,2014,1,2,24,Open,5,1.588,74.587
2014/1/2,2014,1,2,1,Open,5,0.962,76.723
2014/1/2,2014,1,2,2,Open,5,0.715,77.27
2014/1/2,2014,1,2,3,Open,5,0.024,82.535
2014/1/2,2014,1,2,4,Open,5,-0.451,83.965
2014/1/2,2014,1,2,5,Open,5,-0.676,84.131
2014/1/2,2014,1,2,6,Open,5,-0.817,84.691
2014/1/2,2014,1,2,7,Open,5,-1.986,85.23
2014/1/2,2014,1,2,8,Open,5,2.983,72.523
2014/1/2,2014,1,2,9,Open,5,8.369,60.262
2014/1/2,2014,1,2,10,Open,5,13.209,49.446
2014/1/2,2014,1,2,11,Open,5,16.701,41.632
2014/1/2,2014,1,2,12,Open,5,19.651,37.213
2014/1/2,2014,1,2,13,Open,5,21.246,39.23
2014/1/2,2014,1,2,14,Open,5,22.058,32.044
2014/1/2,2014,1,2,15,Open,5,13.137,39.671
2014/1/2,2014,1,2,16,Open,5,11.005,41.744
2014/1/2,2014,1,2,17,Open,5,7.041,51.124
2014/1/2,2014,1,2,18,Open,5,2.983,63.209
2014/1/2,2014,1,2,19,Open,5,-0.116,72.623
2014/1/2,2014,1,2,20,Open,5,-0.732,72.746
2014/1/2,2014,1,2,21,Open,5,-0.227,67.664
2014/1/2,2014,1,2,22,Open,5,-1.641,73.593
2014/1/2,2014,1,2,23,Open,5,-1.128,67.183
2014/2/2,2014,2,2,24,Open,5,0.742,58.884
2014/2/2,2014,2,2,1,Open,5,1.534,55.929
2014/2/2,2014,2,2,2,Open,5,2.289,53.326
2014/2/2,2014,2,2,3,Open,5,3.354,52.894
2014/2/2,2014,2,2,4,Open,5,3.749,58.439
2014/2/2,2014,2,2,5,Open,5,3.406,55.639
2014/2/2,2014,2,2,6,Open,5,2.93,50.824
2014/2/2,2014,2,2,7,Open,5,2.69,50.999
2014/2/2,2014,2,2,8,Open,5,6.408,43.63
2014/2/2,2014,2,2,9,Open,5,5.949,42.884
2014/2/2,2014,2,2,10,Open,5,6.712,42.214
2014/2/2,2014,2,2,11,Open,5,5.591,71.611
2014/2/2,2014,2,2,12,Open,5,8.12,69.69
2014/2/2,2014,2,2,13,Open,5,11.029,75.103
2014/2/2,2014,2,2,14,Open,5,10.443,69.083
2014/2/2,2014,2,2,15,Open,5,7.268,88.599
2014/2/2,2014,2,2,16,Open,5,6.433,87.056
2014/2/2,2014,2,2,17,Open,5,5.565,89.173
2014/2/2,2014,2,2,18,Open,5,4.376,91.421
2014/2/2,2014,2,2,19,Open,5,4.35,91.79
2014/2/2,2014,2,2,20,Open,5,4.011,92.114
2014/2/2,2014,2,2,21,Open,5,1.208,91.687
2014/2/2,2014,2,2,22,Open,5,1.289,92.318
2014/2/2,2014,2,2,23,Open,5,2.503,92.974
2014/3/2,2014,3,2,24,Open,5,0.55,92.559
2014/3/2,2014,3,2,1,Open,5,-0.116,92.136
2014/3/2,2014,3,2,2,Open,5,-0.143,92.369
2014/3/2,2014,3,2,3,Open,5,-0.311,92.622
2014/3/2,2014,3,2,4,Open,5,1.153,93.245
2014/3/2,2014,3,2,5,Open,5,1.94,93.442
2014/3/2,2014,3,2,6,Open,5,2.209,93.497
2014/3/2,2014,3,2,7,Open,5,2.61,93.447
2014/3/2,2014,3,2,8,Open,5,3.459,91.863
2014/3/2,2014,3,2,9,Open,5,8.12,85.977
2014/3/2,2014,3,2,10,Open,5,10.467,83.929
2014/3/2,2014,3,2,11,Open,5,12.896,72.336
2014/3/2,2014,3,2,12,Open,5,16.01,68.718
2014/3/2,2014,3,2,13,Open,5,17.51,61.482
2014/3/2,2014,3,2,14,Open,5,13.305,60.484
2014/3/2,2014,3,2,15,Open,5,10.075,70.514
2014/3/2,2014,3,2,16,Open,5,8.941,70.748
2014/3/2,2014,3,2,17,Open,5,8.394,71.903
2014/3/2,2014,3,2,18,Open,5,4.895,83.506
2014/3/2,2014,3,2,19,Open,5,3.274,85.34
2014/3/2,2014,3,2,20,Open,5,2.557,87.452
2014/3/2,2014,3,2,21,Open,5,1.778,88.245
2014/3/2,2014,3,2,22,Open,5,1.044,89.285
2014/3/2,2014,3,2,23,Open,5,-0.199,89.626
2014/4/2,2014,4,2,24,Open,5,0.135,91.275
2014/4/2,2014,4,2,1,Open,5,1.561,90.257
2014/4/2,2014,4,2,2,Open,5,0.079,91.098
2014/4/2,2014,4,2,3,Open,5,0.825,89.186
2014/4/2,2014,4,2,4,Open,5,-0.171,90.704
2014/4/2,2014,4,2,5,Open,5,-1.015,91.75
2014/4/2,2014,4,2,6,Open,5,-1.1,91.907
2014/4/2,2014,4,2,7,Open,5,-0.367,92.227
2014/4/2,2014,4,2,8,Open,5,1.398,90.815
2014/4/2,2014,4,2,9,Open,5,5.949,82.733
2014/4/2,2014,4,2,10,Open,5,9.706,74.986
2014/4/2,2014,4,2,11,Open,5,12.654,65.865
2014/4/2,2014,4,2,12,Open,5,16.892,59.411
2014/4/2,2014,4,2,13,Open,5,17.177,53.938
2014/4/2,2014,4,2,14,Open,5,16.677,52.792
2014/4/2,2014,4,2,15,Open,5,13.882,56.244
2014/4/2,2014,4,2,16,Open,5,11.686,59.5
2014/4/2,2014,4,2,17,Open,5,6.94,73.449
2014/4/2,2014,4,2,18,Open,5,4.74,80.169
2014/4/2,2014,4,2,19,Open,5,2.289,83.345
2014/4/2,2014,4,2,20,Open,5,2.717,83.629
2014/4/2,2014,4,2,21,Open,5,3.142,83.411
2014/4/2,2014,4,2,22,Open,5,1.994,86.876
2014/4/2,2014,4,2,23,Open,5,1.208,88.61
2014/5/2,2014,5,2,24,Open,5,-0.004,89.657
2014/5/2,2014,5,2,1,Open,5,-0.676,90.813
2014/5/2,2014,5,2,2,Open,5,-2.334,88.486
2014/5/2,2014,5,2,3,Open,5,-1.699,91.384
2014/5/2,2014,5,2,4,Open,5,-2.247,90.874
2014/5/2,2014,5,2,5,Open,5,-1.015,92.249
2014/5/2,2014,5,2,6,Open,5,-0.704,92.334
2014/5/2,2014,5,2,7,Open,5,-0.845,92.096
2014/5/2,2014,5,2,8,Open,5,2.316,87.695
2014/5/2,2014,5,2,9,Open,5,7.92,78.82
2014/5/2,2014,5,2,10,Open,5,12.437,65.38
2014/5/2,2014,5,2,11,Open,5,15.27,56.451
2014/5/2,2014,5,2,12,Open,5,19.77,47.859
2014/5/2,2014,5,2,13,Open,5,20.317,35.75
2014/5/2,2014,5,2,14,Open,5,22.705,37.347
2014/5/2,2014,5,2,15,Open,5,13.93,50.75
2014/5/2,2014,5,2,16,Open,5,10.541,59.347
2014/5/2,2014,5,2,17,Open,5,7.72,64.83
2014/5/2,2014,5,2,18,Open,5,5.642,70.661
2014/5/2,2014,5,2,19,Open,5,5.539,73.751
2014/5/2,2014,5,2,20,Open,5,4.921,74.005
2014/5/2,2014,5,2,21,Open,5,5.36,76.939
2014/5/2,2014,5,2,22,Open,5,5.796,74.89
2014/5/2,2014,5,2,23,Open,5,5.745,80.18
2014/6/2,2014,6,2,24,Open,5,5.565,81.447
2014/6/2,2014,6,2,1,Open,5,5.308,81.553
2014/6/2,2014,6,2,2,Open,5,5.231,79.249
2014/6/2,2014,6,2,3,Open,5,4.999,81.694
2014/6/2,2014,6,2,4,Open,5,5.282,80.506
2014/6/2,2014,6,2,5,Open,5,4.714,85.219
2014/6/2,2014,6,2,6,Open,5,4.688,86.824
2014/6/2,2014,6,2,7,Open,5,4.454,90.43
2014/6/2,2014,6,2,8,Open,5,4.714,91.006
2014/6/2,2014,6,2,9,Open,5,4.558,91.971
2014/6/2,2014,6,2,10,Open,5,4.037,92.39
2014/6/2,2014,6,2,11,Open,5,4.454,92.192
2014/6/2,2014,6,2,12,Open,5,4.869,92.262
2014/6/2,2014,6,2,13,Open,5,4.818,92.29
2014/6/2,2014,6,2,14,Open,5,5.334,92.47
2014/6/2,2014,6,2,15,Open,5,5.745,92.643
2014/6/2,2014,6,2,16,Open,5,5.975,92.726
2014/6/2,2014,6,2,17,Open,5,5.719,92.823
2014/6/2,2014,6,2,18,Open,5,5.36,93.284
2014/6/2,2014,6,2,19,Open,5,4.558,93.332
2014/6/2,2014,6,2,20,Open,5,5.282,93.776
2014/6/2,2014,6,2,21,Open,5,5.179,93.829
2014/6/2,2014,6,2,22,Open,5,5.462,94.07
2014/6/2,2014,6,2,23,Open,5,5.719,94.141
2014/7/2,2014,7,2,24,Open,5,4.973,94.057
2014/7/2,2014,7,2,1,Open,5,3.854,93.931
2014/7/2,2014,7,2,2,Open,5,4.947,94.334
2014/7/2,2014,7,2,3,Open,5,4.74,94.358
2014/7/2,2014,7,2,4,Open,5,5.257,94.379
2014/7/2,2014,7,2,5,Open,5,5.334,94.36
2014/7/2,2014,7,2,6,Open,5,5.334,94.401
2014/7/2,2014,7,2,7,Open,5,5.539,94.336
2014/7/2,2014,7,2,8,Open,5,6.382,93.044
2014/7/2,2014,7,2,9,Open,5,9.928,86.714
2014/7/2,2014,7,2,10,Open,5,10.712,85.445
2014/7/2,2014,7,2,11,Open,5,10.81,84.033
2014/7/2,2014,7,2,12,Open,5,9.879,86.84
2014/7/2,2014,7,2,13,Open,5,9.361,91.37
2014/7/2,2014,7,2,14,Open,5,9.114,91.284
2014/7/2,2014,7,2,15,Open,5,8.17,92.896
2014/7/2,2014,7,2,16,Open,5,7.92,92.977
2014/7/2,2014,7,2,17,Open,5,7.995,93.396
2014/7/2,2014,7,2,18,Open,5,7.77,93.961
2014/7/2,2014,7,2,19,Open,5,7.695,94.127
2014/7/2,2014,7,2,20,Open,5,7.594,93.934
2014/7/2,2014,7,2,21,Open,5,7.444,94.079
2014/7/2,2014,7,2,22,Open,5,7.444,94.079
2014/7/2,2014,7,2,23,Open,5,7.444,94.141
2014/8/2,2014,8,2,24,Open,5,7.444,93.996
2014/8/2,2014,8,2,1,Open,5,7.619,92.241
2014/8/2,2014,8,2,2,Open,5,7.619,93.629
2014/8/2,2014,8,2,3,Open,5,7.795,93.884
2014/8/2,2014,8,2,4,Open,5,7.995,94.395
2014/8/2,2014,8,2,5,Open,5,8.195,94.45
2014/8/2,2014,8,2,6,Open,5,8.095,94.319
2014/8/2,2014,8,2,7,Open,5,8.17,93.903
2014/8/2,2014,8,2,8,Open,5,8.841,93.498
2014/8/2,2014,8,2,9,Open,5,9.583,93.613
2014/8/2,2014,8,2,10,Open,5,11.321,89.399
2014/8/2,2014,8,2,11,Open,5,12.968,84.585
2014/8/2,2014,8,2,12,Open,5,16.296,77.353
2014/8/2,2014,8,2,13,Open,5,15.7,81.971
2014/8/2,2014,8,2,14,Open,5,14.314,83.96
2014/8/2,2014,8,2,15,Open,5,14.242,85.718
2014/8/2,2014,8,2,16,Open,5,13.738,85.812
2014/8/2,2014,8,2,17,Open,5,13.305,84.664
2014/8/2,2014,8,2,18,Open,5,11.662,88.739
2014/8/2,2014,8,2,19,Open,5,10.932,90.505
2014/8/2,2014,8,2,20,Open,5,10.271,91.976
2014/8/2,2014,8,2,21,Open,5,10.149,90.942
2014/8/2,2014,8,2,22,Open,5,9.879,91.025
2014/8/2,2014,8,2,23,Open,5,9.829,91.839
2014/9/2,2014,9,2,24,Open,5,9.903,89.131
2014/9/2,2014,9,2,1,Open,5,8.668,90.144
2014/9/2,2014,9,2,2,Open,5,8.916,90.95
2014/9/2,2014,9,2,3,Open,5,9.238,90.422
2014/9/2,2014,9,2,4,Open,5,8.22,92.613
2014/9/2,2014,9,2,5,Open,5,6.687,93.707
2014/9/2,2014,9,2,6,Open,5,6.306,93.974
2014/9/2,2014,9,2,7,Open,5,5.411,94.178
2014/9/2,2014,9,2,8,Open,5,9.163,93.289
2014/9/2,2014,9,2,9,Open,5,10.98,89.962
2014/9/2,2014,9,2,10,Open,5,13.209,84.306
2014/9/2,2014,9,2,11,Open,5,16.892,79.741
2014/9/2,2014,9,2,12,Open,5,20.222,75.492
2014/9/2,2014,9,2,13,Open,5,17.891,75.078
2014/9/2,2014,9,2,14,Open,5,17.653,75.376
2014/9/2,2014,9,2,15,Open,5,15.891,76.307
2014/9/2,2014,9,2,16,Open,5,15.079,83.26
2014/9/2,2014,9,2,17,Open,5,13.618,87.961
2014/9/2,2014,9,2,18,Open,5,12.292,90.742
2014/9/2,2014,9,2,19,Open,5,11.856,91.801
2014/9/2,2014,9,2,20,Open,5,11.467,92.616
2014/9/2,2014,9,2,21,Open,5,11.516,92.063
2014/9/2,2014,9,2,22,Open,5,11.419,93.315
2014/9/2,2014,9,2,23,Open,5,11.37,94.094
2014/10/2,2014,10,2,24,Open,5,11.419,94.277
2014/10/2,2014,10,2,1,Open,5,10.296,94.101
2014/10/2,2014,10,2,2,Open,5,9.213,94.249
2014/10/2,2014,10,2,3,Open,5,9.188,94.472
2014/10/2,2014,10,2,4,Open,5,9.139,94.625
2014/10/2,2014,10,2,5,Open,5,7.695,94.313
2014/10/2,2014,10,2,6,Open,5,7.845,94.684
2014/10/2,2014,10,2,7,Open,5,7.469,94.704
2014/10/2,2014,10,2,8,Open,5,8.668,94.33
2014/10/2,2014,10,2,9,Open,5,14.146,86.665
2014/10/2,2014,10,2,10,Open,5,18.176,80.605
2014/10/2,2014,10,2,11,Open,5,19.151,79.145
2014/10/2,2014,10,2,12,Open,5,17.486,80.43
2014/10/2,2014,10,2,13,Open,5,21.032,69.719
2014/10/2,2014,10,2,14,Open,5,21.032,66.654
2014/10/2,2014,10,2,15,Open,5,20.222,65.594
2014/10/2,2014,10,2,16,Open,5,16.201,76.866
2014/10/2,2014,10,2,17,Open,5,13.016,85.357
2014/10/2,2014,10,2,18,Open,5,9.805,91.616
2014/10/2,2014,10,2,19,Open,5,10.051,93.357
2014/10/2,2014,10,2,20,Open,5,10.712,93.234
2014/10/2,2014,10,2,21,Open,5,10.761,93.29
2014/10/2,2014,10,2,22,Open,5,9.657,92.268
2014/10/2,2014,10,2,23,Open,5,7.041,93.264
2014/11/2,2014,11,2,24,Open,5,6.737,93.39
2014/11/2,2014,11,2,1,Open,5,7.192,93.137
2014/11/2,2014,11,2,2,Open,5,6.484,92.066
2014/11/2,2014,11,2,3,Open,5,6.102,91.394
2014/11/2,2014,11,2,4,Open,5,5.591,91.068
2014/11/2,2014,11,2,5,Open,5,4.298,92.109
2014/11/2,2014,11,2,6,Open,5,4.714,92.635
2014/11/2,2014,11,2,7,Open,5,4.037,93.027
2014/11/2,2014,11,2,8,Open,5,9.756,86.97
2014/11/2,2014,11,2,9,Open,5,15.079,73.668
2014/11/2,2014,11,2,10,Open,5,18.628,66.804
2014/11/2,2014,11,2,11,Open,5,21.581,57.848
2014/11/2,2014,11,2,12,Open,5,23.665,55.386
2014/11/2,2014,11,2,13,Open,5,24.557,54.952
2014/11/2,2014,11,2,14,Open,5,24.436,50.409
2014/11/2,2014,11,2,15,Open,5,20.793,56.021
2014/11/2,2014,11,2,16,Open,5,15.819,67.738
2014/11/2,2014,11,2,17,Open,5,13.449,75.546
2014/11/2,2014,11,2,18,Open,5,9.213,87.065
2014/11/2,2014,11,2,19,Open,5,7.343,88.042
2014/11/2,2014,11,2,20,Open,5,6.914,91.246
2014/11/2,2014,11,2,21,Open,5,7.142,91.839
2014/11/2,2014,11,2,22,Open,5,7.72,92.564
2014/11/2,2014,11,2,23,Open,5,5.591,90.685
2014/12/2,2014,12,2,24,Open,5,5.616,92.837
2014/12/2,2014,12,2,1,Open,5,4.506,92.579
2014/12/2,2014,12,2,2,Open,5,3.985,92.91
2014/12/2,2014,12,2,3,Open,5,4.74,93.505
2014/12/2,2014,12,2,4,Open,5,3.036,92.55
2014/12/2,2014,12,2,5,Open,5,2.877,93.076
2014/12/2,2014,12,2,6,Open,5,3.512,93.857
2014/12/2,2014,12,2,7,Open,5,2.93,93.091
2014/12/2,2014,12,2,8,Open,5,9.854,88.311
2014/12/2,2014,12,2,9,Open,5,13.497,81.995
2014/12/2,2014,12,2,10,Open,5,17.558,64.85
2014/12/2,2014,12,2,11,Open,5,20.198,63.297
2014/12/2,2014,12,2,12,Open,5,23.881,53.855
2014/12/2,2014,12,2,13,Open,5,25.55,43.781
2014/12/2,2014,12,2,14,Open,5,24.05,51.698
2014/12/2,2014,12,2,15,Open,5,22.058,55.342
2014/12/2,2014,12,2,16,Open,5,18.913,64.014
2014/12/2,2014,12,2,17,Open,5,14.673,76.989
2014/12/2,2014,12,2,18,Open,5,11.443,82.625
2014/12/2,2014,12,2,19,Open,5,9.682,85.525
2014/12/2,2014,12,2,20,Open,5,9.114,87.223
2014/12/2,2014,12,2,21,Open,5,9.386,89.623
2014/12/2,2014,12,2,22,Open,5,8.469,88.01
2014/12/2,2014,12,2,23,Open,5,7.695,83.352
2014/2/13,2014,2,13,24,Open,5,6.153,86.584
2014/2/13,2014,2,13,1,Open,5,5.231,86.065
2014/2/13,2014,2,13,2,Open,5,5.565,86.439
2014/2/13,2014,2,13,3,Open,5,5.591,82.018
2014/2/13,2014,2,13,4,Open,5,5.642,78.054
2014/2/13,2014,2,13,5,Open,5,3.801,84.84
2014/2/13,2014,2,13,6,Open,5,3.195,87.701
2014/2/13,2014,2,13,7,Open,5,2.983,88.726
2014/2/13,2014,2,13,8,Open,5,11.2,64.801
2014/2/13,2014,2,13,9,Open,5,16.201,55.836
2014/2/13,2014,2,13,10,Open,5,18.961,49
2014/2/13,2014,2,13,11,Open,5,25.283,44.481
2014/2/13,2014,2,13,12,Open,5,26.158,41.57
2014/2/13,2014,2,13,13,Open,5,28.32,37.557
2014/2/13,2014,2,13,14,Open,5,28.667,37.937
2014/2/13,2014,2,13,15,Open,5,26.182,41.437
2014/2/13,2014,2,13,16,Open,5,20.865,49.849
2014/2/13,2014,2,13,17,Open,5,18.105,56.268
2014/2/13,2014,2,13,18,Open,5,12.437,74.195
2014/2/13,2014,2,13,19,Open,5,11.516,78.709
2014/2/13,2014,2,13,20,Open,5,8.568,84.329
2014/2/13,2014,2,13,21,Open,5,8.916,83.59
2014/2/13,2014,2,13,22,Open,5,7.67,89.406
